code,URIEL,learned,distance,name,joshi,family
onu,False,False,True,Unua,,Austronesian
onw,False,False,True,Old Nubian,,Nubian
onx,False,False,True,Onin Based Pidgin,,Pidgin
ood,True,True,True,Tohono O'odham,,Uto-Aztecan
oog,False,False,True,Ong,,Austroasiatic
oon,True,False,True,Önge,,Jarawa-Onge
oor,False,False,True,Oorlams,,Indo-European
oos,False,False,True,Old Ossetic,,Indo-European
opa,False,False,True,Okpamheri,,Atlantic-Congo
opk,False,False,True,Kopkaka,,Nuclear Trans New Guinea
opm,True,True,True,Oksapmin,0.0,Nuclear Trans New Guinea
opo,False,False,True,Opao,,Eleman
opt,True,False,True,Opata,,Uto-Aztecan
opy,True,False,True,Ofayé,,Nuclear-Macro-Je
ora,False,False,True,Oroha,,Austronesian
orc,False,False,True,Orma,,Afro-Asiatic
ore,True,False,True,Orejón,0.0,Tucanoan
org,False,False,True,Oring,,Atlantic-Congo
orh,False,False,True,Oroqen,,Tungusic
ori,True,False,True,Oriya (macrolanguage),,?
orm,False,False,True,Oromo,1.0,?
orn,False,False,True,Orang Kanaq,,Austronesian
oro,True,False,True,Orokolo,0.0,Eleman
orr,False,False,True,Oruma,,Ijoid
ors,False,False,True,Orang Seletar,,Austronesian
ort,True,False,True,Adivasi Oriya,,Indo-European
oru,True,False,True,Ormuri,0.0,Indo-European
orv,False,False,True,Old Russian,,Indo-European
orw,True,False,True,Oro Win,,Chapacuran
orx,False,False,True,Oro,,Atlantic-Congo
ory,False,False,True,Oriya (individual language),1.0,Indo-European
orz,False,False,True,Ormu,,Austronesian
osa,True,False,True,Osage,0.0,Siouan
osc,False,False,True,Oscan,,Indo-European
osi,False,False,True,Osing,,Austronesian
oso,False,False,True,Ososo,,Atlantic-Congo
osp,False,False,True,Old Spanish,,Indo-European
oss,True,False,True,Ossetian,1.0,Indo-European
ost,False,False,True,Osatu,,Atlantic-Congo
osu,False,False,True,Southern One,,Nuclear Torricelli
osx,True,False,True,Old Saxon,,Indo-European
ota,False,False,True,Ottoman Turkish (1500-1928),,Turkic
otb,False,False,True,Old Tibetan,,?
otd,False,False,True,Ot Danum,,Austronesian
ote,True,True,True,Mezquital Otomi,,Otomanguean
oti,False,False,True,Oti,,?
otk,False,False,True,Old Turkish,,Bookkeeping
otl,False,False,True,Tilapa Otomi,,Otomanguean
otm,True,True,True,Eastern Highland Otomi,,Otomanguean
otn,False,True,True,Tenango Otomi,,Otomanguean
otq,True,True,True,Querétaro Otomi,,Otomanguean
otr,True,False,True,Otoro,0.0,Heibanic
ots,False,True,True,Estado de México Otomi,,Otomanguean
ott,False,False,True,Temoaya Otomi,,Otomanguean
otu,False,False,True,Otuke,,Bororoan
otw,False,False,True,Ottawa,,Algic
otx,False,False,True,Texcatepec Otomi,,Otomanguean
oty,False,False,True,Old Tamil,,Dravidian
otz,True,False,True,Ixtenco Otomi,,Otomanguean
oua,True,False,True,Tagargrent,,Afro-Asiatic
oub,False,False,True,Glio-Oubi,,Kru
oue,False,False,True,Oune,,South Bougainville
oui,False,False,True,Old Uighur,,Turkic
oum,False,False,True,Ouma,,Austronesian
oun,False,False,True,?,,Bookkeeping
owi,True,False,True,Owiniga,,Left May
owl,False,False,True,Old Welsh,,Indo-European
oyb,True,False,True,Oy,,Austroasiatic
oyd,False,False,True,Oyda,,Ta-Ne-Omotic
oym,True,True,True,Wayampi,0.0,Tupian
oyy,False,False,True,Oya'oya,,Austronesian
ozm,True,False,True,Koonzime,,Atlantic-Congo
pab,True,True,True,Parecís,,Arawakan
pac,True,False,True,Pacoh,0.0,Austroasiatic
pad,True,True,True,Paumarí,0.0,Arawan
pae,False,False,True,Pagibete,,Atlantic-Congo
paf,False,False,True,Paranawát,,Tupian
pag,True,True,True,Pangasinan,1.0,Austronesian
pah,True,True,True,Tenharim,,Tupian
pai,False,False,True,Pe,,Atlantic-Congo
pak,True,False,True,Parakanã,,Tupian
pal,False,False,True,Pahlavi,,Indo-European
pam,True,True,True,Pampanga,,Austronesian
pan,True,False,True,Panjabi,,Indo-European
pao,True,True,True,Northern Paiute,,Uto-Aztecan
pap,True,True,True,Papiamento,,Indo-European
paq,False,False,True,Parya,,Indo-European
par,True,False,True,Panamint,,Uto-Aztecan
pas,False,False,True,Papasena,,Lakes Plain
pat,False,False,True,Papitalai,,Austronesian
pau,True,False,True,Palauan,0.0,Austronesian
pav,True,False,True,Pakaásnovos,,Chapacuran
paw,True,False,True,Pawnee,0.0,Caddoan
pax,False,False,True,Pankararé,,Unattested
pay,True,False,True,Pech,0.0,Chibchan
paz,False,False,True,Pankararú,,?
pbb,True,True,True,Páez,0.0,?
pbc,False,False,True,Patamona,,Cariban
pbe,True,False,True,Mezontla Popoloca,,Otomanguean
pbf,True,False,True,Coyotepec Popoloca,,Otomanguean
pbg,True,False,True,Paraujano,,Arawakan
pbh,True,False,True,E'ñapa Woromaipu,,Cariban
pbi,True,False,True,Parkwa,,Afro-Asiatic
pbl,False,False,True,Mak (Nigeria),,Atlantic-Congo
pbn,False,False,True,Kpasam,,Atlantic-Congo
pbo,False,False,True,Papel,,Atlantic-Congo
pbp,False,False,True,Badyara,,Atlantic-Congo
pbr,True,False,True,Pangwa,0.0,Atlantic-Congo
pbs,True,False,True,Central Pame,,Otomanguean
pbt,False,False,True,Southern Pashto,,Indo-European
pbu,False,False,True,Northern Pashto,,Indo-European
pbv,False,False,True,Pnar,,Austroasiatic
pby,False,False,True,Pyu (Papua New Guinea),,?
pbz,False,False,True,?,,Bookkeeping
pca,False,False,True,Santa Inés Ahuatempan Popoloca,,Otomanguean
pcb,False,False,True,Pear,,Austroasiatic
pcc,True,False,True,Bouyei,,Tai-Kadai
pcd,False,False,True,Picard,1.0,Indo-European
pce,False,False,True,Ruching Palaung,,Austroasiatic
pcf,False,False,True,Paliyan,,Dravidian
pcg,False,False,True,Paniya,,Dravidian
pch,False,False,True,Pardhan,,Unattested
pci,True,False,True,Duruwa,,Dravidian
pcj,False,False,True,Parenga,,Austroasiatic
pck,True,False,True,Paite Chin,,Sino-Tibetan
pcl,False,False,True,Pardhi,,Indo-European
pcm,True,False,True,Nigerian Pidgin,0.0,Indo-European
pcn,False,False,True,Piti,,Atlantic-Congo
pcp,True,False,True,Pacahuara,,Pano-Tacanan
pcr,False,False,True,?,,Bookkeeping
pcw,False,False,True,Pyapun,,Afro-Asiatic
pda,False,False,True,Anam,,Nuclear Trans New Guinea
pdc,False,True,True,Pennsylvania German,1.0,Indo-European
pdi,False,False,True,Pa Di,,Tai-Kadai
pdn,False,False,True,Podena,,Austronesian
pdo,True,False,True,Padoe,0.0,Austronesian
pdt,False,True,True,Plautdietsch,,Indo-European
pdu,True,False,True,Kayan,0.0,Sino-Tibetan
pea,False,False,True,Peranakan Indonesian,,Austronesian
peb,True,False,True,Eastern Pomo,,Pomoan
ped,False,False,True,Mala (Papua New Guinea),,Nuclear Trans New Guinea
pee,False,False,True,Taje,,Austronesian
pef,False,False,True,Northeastern Pomo,,Pomoan
peg,True,False,True,Pengo,0.0,Dravidian
peh,True,False,True,Bonan,,Mongolic-Khitan
pei,True,False,True,Chichimeca-Jonaz,0.0,Otomanguean
pej,True,False,True,Northern Pomo,,Pomoan
pek,False,False,True,Penchal,,Austronesian
pel,False,False,True,Pekal,,Austronesian
pem,False,False,True,Phende,,Atlantic-Congo
peo,False,False,True,Old Persian (ca. 600-400 B.C.),,Indo-European
pep,False,False,True,Kunja,,Yam
peq,False,False,True,Southern Pomo,,Pomoan
pes,True,True,True,Iranian Persian,,Indo-European
pev,True,False,True,Pémono,,Cariban
pex,False,False,True,Petats,,Austronesian
pey,False,False,True,Petjo,,Indo-European
pez,False,False,True,Eastern Penan,,Austronesian
pfa,False,False,True,Pááfang,,Austronesian
pfe,False,True,True,Peere,,Atlantic-Congo
pfl,False,False,True,Pfaelzisch,,Indo-European
pga,False,False,True,Sudanese Creole Arabic,,Afro-Asiatic
pgd,False,False,True,Gāndhārī,,Indo-European
pgg,False,False,True,Pangwali,,Indo-European
pgi,False,False,True,Pagi,,Border
pgk,False,False,True,Rerep,,Austronesian
pgl,False,False,True,Primitive Irish,,?
pgn,False,False,True,Paelignian,,?
pgs,False,False,True,Pangseng,,Atlantic-Congo
pgu,True,False,True,Pagu,0.0,North Halmahera
pgy,False,False,True,?,,Bookkeeping
pgz,False,False,True,?,,Sign Language
pha,False,False,True,Pa-Hng,,Hmong-Mien
phd,False,False,True,Phudagi,,Indo-European
phg,False,False,True,Phuong,,Austroasiatic
phh,False,False,True,Phukha,,Sino-Tibetan
phk,False,False,True,Phake,,Tai-Kadai
phl,False,False,True,Phalura,,Indo-European
phm,False,False,True,Phimbi,,Atlantic-Congo
phn,False,False,True,Phoenician,,Afro-Asiatic
pho,False,False,True,Phunoi,,Sino-Tibetan
phq,False,False,True,Phana',,Sino-Tibetan
phr,False,False,True,Pahari-Potwari,,Indo-European
pht,False,False,True,Phu Thai,,Tai-Kadai
phu,False,False,True,Phuan,,Tai-Kadai
phv,False,False,True,Pahlavani,,Indo-European
phw,False,False,True,Phangduwali,,Bookkeeping
pia,True,False,True,Pima Bajo,0.0,Uto-Aztecan
pib,True,True,True,Yine,,Arawakan
pic,False,False,True,Pinji,,Atlantic-Congo
pid,True,False,True,Piaroa,0.0,Saliban
pie,False,False,True,Piro,0.0,Kiowa-Tanoan
pif,True,False,True,Pingelapese,,Austronesian
pig,False,False,True,Pisabo,,Unattested
pih,False,False,True,Pitcairn-Norfolk,,Indo-European
pii,False,False,True,Pini,,Pama-Nyungan
pij,False,False,True,Pijao,,Unclassifiable
pil,True,False,True,Yom,,Atlantic-Congo
pim,True,False,True,Powhatan,0.0,Algic
pin,False,False,True,Piame,,Sepik
pio,True,True,True,Piapoco,0.0,Arawakan
pip,True,False,True,Pero,0.0,Afro-Asiatic
pir,True,True,True,Piratapuyo,0.0,Tucanoan
pis,False,True,True,Pijin,,Indo-European
pit,True,False,True,Pitta Pitta,0.0,Pama-Nyungan
piu,True,False,True,Pintupi-Luritja,,Pama-Nyungan
piv,True,False,True,Pileni,0.0,Austronesian
piw,False,False,True,Pimbwe,,Atlantic-Congo
pix,False,False,True,Piu,,Austronesian
piy,False,False,True,Piya-Kwonci,,Afro-Asiatic
piz,False,False,True,Pije,,Austronesian
pjt,True,False,True,Pitjantjatjara,0.0,Pama-Nyungan
pka,False,False,True,Ardhamāgadhī Prākrit,,?
pkb,False,False,True,Pokomo,,Atlantic-Congo
pkc,False,False,True,Paekche,,Unclassifiable
pkg,False,False,True,Pak-Tong,,Austronesian
pkh,False,False,True,Pankhu,,Sino-Tibetan
pkn,True,False,True,Pakanha,0.0,Pama-Nyungan
pko,True,False,True,Pökoot,,Nilotic
pkp,False,False,True,Pukapuka,,Austronesian
pkr,False,False,True,Attapady Kurumba,,Dravidian
pks,True,False,True,Pakistan Sign Language,,Sign Language
pkt,False,False,True,Maleng,,Austroasiatic
pku,False,False,True,Paku,,Austronesian
pla,False,False,True,Miani,,Nuclear Trans New Guinea
plb,False,False,True,Polonombauk,,Austronesian
plc,False,False,True,Central Palawano,,Austronesian
pld,False,False,True,Polari,,Unclassifiable
ple,True,False,True,Palu'e,,Austronesian
plg,True,True,True,Pilagá,0.0,Guaicuruan
plh,True,False,True,Paulohi,0.0,Austronesian
pli,False,False,True,Pali,1.0,Indo-European
plj,False,False,True,Polci,,?
plk,False,False,True,Kohistani Shina,,Indo-European
pll,False,False,True,Shwe Palaung,,Austroasiatic
pln,False,False,True,Palenquero,,Indo-European
plo,True,False,True,Oluta Popoluca,,Mixe-Zoque
plp,False,False,True,Palpa,,Bookkeeping
plq,False,False,True,Palaic,,Indo-European
plr,False,False,True,Palaka Senoufo,,Atlantic-Congo
pls,False,True,True,San Marcos Tlacoyalco Popoloca,,Otomanguean
plt,True,True,True,Plateau Malagasy,,Austronesian
plu,True,True,True,Palikúr,,Arawakan
plv,False,False,True,Southwest Palawano,,Austronesian
plw,False,True,True,Brooke's Point Palawano,,Austronesian
ply,False,False,True,Bolyu,,Austroasiatic
plz,False,False,True,Paluan,,Austronesian
pma,True,True,True,Paama,,Austronesian
pmb,False,False,True,Pambia,,Atlantic-Congo
pmc,False,False,True,Palumata,,Unattested
pmd,False,False,True,Pallanganmiddang,,Pama-Nyungan
pme,False,False,True,Pwaamei,,Austronesian
pmf,True,False,True,Pamona,0.0,Austronesian
pmh,False,False,True,Māhārāṣṭri Prākrit,,Indo-European
pmi,True,False,True,Northern Pumi,,Sino-Tibetan
pmj,False,False,True,Southern Pumi,,Sino-Tibetan
pmk,False,False,True,Pamlico,,?
pml,False,False,True,Lingua Franca,,Pidgin
pmm,False,False,True,Pomo,0.0,Atlantic-Congo
pmn,False,False,True,Pam,,Atlantic-Congo
pmo,False,False,True,Pom,,Austronesian
pmq,False,False,True,Northern Pame,,Otomanguean
pmr,False,False,True,Paynamar,,Nuclear Trans New Guinea
pms,True,False,True,Piemontese,,Indo-European
pmt,True,False,True,Tuamotuan,0.0,Austronesian
pmu,False,False,True,?,,Indo-European
pmw,True,False,True,Plains Miwok,,Miwok-Costanoan
pmx,False,True,True,Poumei Naga,,Sino-Tibetan
pmy,True,False,True,Papuan Malay,,Austronesian
pmz,False,False,True,Southern Pame,,Otomanguean
pna,False,False,True,Punan Bah-Biau,,Austronesian
pnb,False,False,True,Western Panjabi,,Indo-European
pnc,False,False,True,Pannei,,Austronesian
pne,False,True,True,Western Penan,,Austronesian
png,True,False,True,Pongu,,Atlantic-Congo
pnh,False,False,True,Penrhyn,,Austronesian
pni,False,False,True,Aoheng,,Austronesian
pnj,False,False,True,Pinjarup,,Pama-Nyungan
pnk,False,False,True,Paunaka,,Arawakan
pnl,False,False,True,Paleni,,Atlantic-Congo
pnm,False,False,True,Punan Batu 1,,Austronesian
pnn,False,False,True,Pinai-Hagahai,,Piawi
pno,True,False,True,Panobo,,Pano-Tacanan
pnp,False,False,True,Pancana,,Austronesian
pnq,False,False,True,Pana (Burkina Faso),,Atlantic-Congo
pnr,False,False,True,Panim,,Nuclear Trans New Guinea
pns,False,False,True,Ponosakan,,Austronesian
pnt,True,False,True,Pontic,1.0,Indo-European
pnu,False,False,True,Jiongnai Bunu,,Hmong-Mien
pnv,False,False,True,Pinigura,,Pama-Nyungan
pnw,True,False,True,Panytyima,,Pama-Nyungan
pnx,False,False,True,Phong-Kniang,,Austroasiatic
pny,False,False,True,Pinyin,,Atlantic-Congo
pnz,False,False,True,Pana (Central African Republic),,Atlantic-Congo
poa,True,False,True,?,,Bookkeeping
pob,True,False,True,?,,Bookkeeping
poc,True,False,True,Poqomam,0.0,Mayan
pod,False,False,True,Ponares,,Bookkeeping
poe,True,True,True,San Juan Atzingo Popoloca,,Otomanguean
pof,False,False,True,Poke,,Atlantic-Congo
pog,False,False,True,Potiguára,,Tupian
poh,False,True,True,Poqomchi',,Mayan
poi,True,True,True,Highland Popoluca,,Mixe-Zoque
pok,False,False,True,Pokangá,,Bookkeeping
pol,True,True,True,Polish,4.0,Indo-European
pom,True,False,True,Southeastern Pomo,,Pomoan
pon,True,False,True,Pohnpeian,0.0,Austronesian
poo,True,False,True,Central Pomo,,Pomoan
pop,False,False,True,Pwapwâ,,Austronesian
poq,False,False,True,Texistepec Popoluca,,Mixe-Zoque
por,True,True,True,Portuguese,4.0,Indo-European
pos,True,False,True,Sayula Popoluca,0.0,Mixe-Zoque
pot,True,True,True,Potawatomi,0.0,Algic
pou,False,False,True,?,,Bookkeeping
pov,True,False,True,Upper Guinea Crioulo,,Indo-European
pow,False,False,True,San Felipe Otlaltepec Popoloca,,Otomanguean
pox,True,False,True,Polabian,0.0,Indo-European
poy,True,True,True,Pogolo,,Atlantic-Congo
ppa,False,False,True,Pao,,Bookkeeping
ppe,False,False,True,Papi,,?
ppi,False,False,True,Paipai,,Cochimi-Yuman
ppk,True,False,True,Uma,0.0,Austronesian
ppl,True,False,True,Pipil,0.0,Uto-Aztecan
ppm,False,False,True,Papuma,,Austronesian
ppn,False,False,True,Papapana,,Austronesian
ppo,True,True,True,Folopa,0.0,Teberan
ppp,False,False,True,Pelende,,Atlantic-Congo
ppq,False,False,True,Pei,,Walioic
ppr,False,False,True,?,,Bookkeeping
pps,False,True,True,San Luís Temalacayuca Popoloca,,Otomanguean
ppt,False,False,True,Pare,0.0,Kamula-Elevala
ppu,False,False,True,Papora,,Austronesian
ppv,False,False,True,?,,Unattested
pqa,True,False,True,Pa'a,0.0,Afro-Asiatic
pqm,True,False,True,Malecite-Passamaquoddy,,Algic
prb,False,False,True,Lua',,Bookkeeping
prc,False,False,True,Parachi,,Indo-European
prd,False,False,True,Parsi-Dari,,Bookkeeping
pre,True,False,True,Principense,,Indo-European
prf,False,True,True,Paranan,,Austronesian
prg,False,False,True,Prussian,,Indo-European
prh,False,False,True,Porohanon,,Austronesian
pri,False,True,True,Paicî,,Austronesian
prk,True,False,True,Parauk,0.0,Austroasiatic
prl,False,False,True,Peruvian Sign Language,,Sign Language
prm,False,False,True,Kibiri,,?
prn,True,False,True,Prasuni,0.0,Indo-European
pro,False,False,True,Old Provençal (to 1500),,Indo-European
prp,False,False,True,Parsi,,Bookkeeping
prq,True,False,True,Ashéninka Perené,,Arawakan
prr,True,False,True,Puri,,Puri-Coroado
prs,True,True,True,Dari,0.0,Indo-European
prt,False,False,True,Phai,,Austroasiatic
pru,False,False,True,Puragi,,South Bird's Head Family
prw,False,False,True,Parawen,,Nuclear Trans New Guinea
prx,True,False,True,Purik,,Sino-Tibetan
pry,False,False,True,Pray 3,,Bookkeeping
prz,False,False,True,Providencia Sign Language,,Sign Language
psa,True,False,True,Asue Awyu,,Nuclear Trans New Guinea
psc,False,False,True,Persian Sign Language,,Sign Language
psd,True,False,True,Plains Indian Sign Language,,Sign Language
pse,False,False,True,Central Malay,,Austronesian
psg,False,False,True,Penang Sign Language,,Sign Language
psh,False,False,True,Southwest Pashai,,Indo-European
psi,False,False,True,Southeast Pashai,,Indo-European
psl,False,False,True,Puerto Rican Sign Language,,Sign Language
psm,False,False,True,Pauserna,,Tupian
psn,False,False,True,Panasuan,,Austronesian
pso,False,False,True,Polish Sign Language,,Sign Language
psp,False,False,True,Philippine Sign Language,,Sign Language
psq,False,False,True,Pasi,,Sepik
psr,True,False,True,Portuguese Sign Language,,Sign Language
pss,True,False,True,Kaulong,0.0,Austronesian
pst,True,False,True,Central Pashto,,Indo-European
psu,False,False,True,Sauraseni Prākrit,,Indo-European
psw,True,False,True,Port Sandwich,0.0,Austronesian
psx,True,False,True,?,,?
psy,False,False,True,Piscataway,,Algic
pta,True,False,True,Pai Tavytera,,Tupian
pth,False,False,True,Pataxó Hã-Ha-Hãe,,Nuclear-Macro-Je
pti,False,False,True,Pintiini,,Pama-Nyungan
ptn,False,False,True,Patani,,Austronesian
pto,True,False,True,Zo'é,,Tupian
ptp,True,True,True,Patep,0.0,Austronesian
ptq,False,False,True,Pattapu,,Dravidian
ptr,False,False,True,Piamatsina,,Austronesian
ptt,False,False,True,Enrekang,,Austronesian
ptu,True,True,True,Bambam,0.0,Austronesian
ptv,False,False,True,Port Vato,,Austronesian
ptw,False,False,True,Pentlatch,,Salishan
pty,False,False,True,Pathiya,,Dravidian
pua,False,False,True,Western Highland Purepecha,,Tarascan
pub,False,False,True,Purum,,Sino-Tibetan
puc,False,False,True,Punan Merap,,Bookkeeping
pud,False,False,True,Punan Aput,,Austronesian
pue,True,False,True,Puelche,,?
puf,False,False,True,Punan Merah,,Austronesian
pug,False,False,True,Phuie,,Atlantic-Congo
pui,True,False,True,Puinave,0.0,?
puj,False,False,True,Punan Tubu,,Austronesian
puk,False,False,True,Pu Ko,,Bookkeeping
pum,False,False,True,Puma,,Sino-Tibetan
puo,True,False,True,Puoc,,Austroasiatic
pup,False,False,True,Pulabu,,Nuclear Trans New Guinea
puq,False,False,True,Puquina,0.0,?
pur,False,False,True,Puruborá,,Tupian
pus,False,False,True,Pushto,,Indo-European
put,False,False,True,Putoh,,Bookkeeping
puu,False,False,True,Punu,,Atlantic-Congo
puw,True,False,True,Puluwatese,,Austronesian
pux,False,False,True,Puare,,Sko
puy,False,False,True,Purisimeño,,Chumashan
puz,False,False,True,?,,Bookkeeping
pwa,True,False,True,Pawaia,,?
pwb,False,False,True,Panawa,,Atlantic-Congo
pwg,True,True,True,Gapapaiwa,0.0,Austronesian
pwi,False,False,True,Patwin,0.0,Wintuan
pwm,False,False,True,Molbog,,Austronesian
pwn,True,False,True,Paiwan,0.0,Austronesian
pwo,False,False,True,Pwo Western Karen,,Sino-Tibetan
pwr,False,False,True,Powari,,Indo-European
pww,True,False,True,Pwo Northern Karen,,Sino-Tibetan
pxm,False,False,True,Quetzaltepec Mixe,,Bookkeeping
pye,False,False,True,Pye Krumen,,Kru
pym,True,False,True,Fyam,,Atlantic-Congo
pyn,True,False,True,Poyanáwa,,Pano-Tacanan
pys,False,False,True,Paraguayan Sign Language,,Sign Language
pyu,False,False,True,Puyuma,,Austronesian
pyx,False,False,True,Pyu (Myanmar),,Sino-Tibetan
pyy,False,False,True,Pyen,,Sino-Tibetan
pzn,False,False,True,Para Naga,,Sino-Tibetan
qbb,False,False,True,?,,Indo-European
qcs,False,False,True,?,,Mixe-Zoque
qer,False,False,True,?,,Indo-European
qgg,False,False,True,?,,Afro-Asiatic
qgu,False,False,True,?,,Pama-Nyungan
qhr,False,False,True,?,,Indo-European
qkn,False,False,True,?,,Dravidian
qlm,False,False,True,?,,Indo-European
qmx,False,False,True,?,,Bookkeeping
qok,False,False,True,?,,Austroasiatic
qpp,False,False,True,?,,Indo-European
qpt,True,False,True,?,,?
qqs,True,False,True,?,,?
qua,False,False,True,Quapaw,,Siouan
qub,True,True,True,Huallaga Huánuco Quechua,,Quechuan
quc,True,True,True,K'iche',,Mayan
qud,False,False,True,Calderón Highland Quichua,,Quechuan
que,False,False,True,Quechua,1.0,?
quf,True,True,True,Lambayeque Quechua,,Quechuan
qug,True,True,True,Chimborazo Highland Quichua,,Quechuan
quh,True,True,True,South Bolivian Quechua,,Quechuan
qui,True,False,True,Quileute,0.0,Chimakuan
quj,False,False,True,?,,Bookkeeping
quk,True,False,True,Chachapoyas Quechua,,Quechuan
qul,True,True,True,North Bolivian Quechua,,Quechuan
qum,True,False,True,Sipacapense,,Mayan
qun,False,False,True,Quinault,,Salishan
qup,False,True,True,Southern Pastaza Quechua,,Quechuan
quq,False,False,True,Quinqui,,Unclassifiable
qur,False,False,True,Yanahuanca Pasco Quechua,,Quechuan
qus,True,False,True,Santiago del Estero Quichua,,Quechuan
qut,False,False,True,?,,Bookkeeping
quu,False,False,True,?,,Bookkeeping
quv,False,False,True,Sacapulteco,,Mayan
quw,True,False,True,Tena Lowland Quichua,,Quechuan
qux,False,False,True,Yauyos Quechua,,Quechuan
quy,True,True,True,Ayacucho Quechua,,Quechuan
quz,True,False,True,Cusco Quechua,,Quechuan
qva,False,False,True,Ambo-Pasco Quechua,,Quechuan
qvc,True,True,True,Cajamarca Quechua,,Quechuan
qve,False,True,True,Eastern Apurímac Quechua,,Quechuan
qvh,True,True,True,Huamalíes-Dos de Mayo Huánuco Quechua,,Quechuan
qvi,True,True,True,Imbabura Highland Quichua,,Quechuan
qvj,False,False,True,Loja Highland Quichua,,Quechuan
qvl,False,False,True,Cajatambo North Lima Quechua,,Quechuan
qvm,False,True,True,Margos-Yarowilca-Lauricocha Quechua,,Quechuan
